CustomerID,Recencia,Frequencia,Valor,Recencia_Score,Frequencia_Score,Valor_Score,Total_Score,Segmento
12795.0,19,14,430.48,4,1,2,7,Segmento 3: Clientes regulares
12797.0,360,17,194.18,1,2,1,4,Segmento 4: Clientes inativos
12798.0,10,8,6977.04,5,1,5,11,Segmento 2: Clientes potenciais
12802.0,184,26,412.58,1,2,2,5,Segmento 3: Clientes regulares
12808.0,37,28,483.65000000000003,3,2,3,8,Segmento 3: Clientes regulares
12809.0,168,26,484.36,2,2,3,7,Segmento 3: Clientes regulares
12811.0,261,31,514.85,1,3,3,7,Segmento 3: Clientes regulares
12812.0,45,15,229.64000000000001,3,2,1,6,Segmento 3: Clientes regulares
12814.0,102,2,125.92,2,1,1,4,Segmento 4: Clientes inativos
12815.0,148,47,1063.46,2,3,4,9,Segmento 2: Clientes potenciais
12816.0,96,29,572.2,2,2,3,7,Segmento 3: Clientes regulares
12817.0,281,4,166.04,1,1,1,3,Segmento 4: Clientes inativos
12818.0,178,16,1517.88,2,2,4,8,Segmento 3: Clientes regulares
12820.0,3,59,942.34,5,4,4,13,Segmento 1: Clientes mais valiosos
12821.0,214,6,92.72,1,1,1,3,Segmento 4: Clientes inativos
12822.0,71,47,918.98,3,3,4,10,Segmento 2: Clientes potenciais
12823.0,75,5,1759.5,2,1,4,7,Segmento 3: Clientes regulares
12824.0,60,25,397.12,3,2,2,7,Segmento 3: Clientes regulares
12826.0,3,94,1468.1200000000001,5,4,4,13,Segmento 1: Clientes mais valiosos
12827.0,6,25,430.15000000000003,5,2,2,9,Segmento 2: Clientes potenciais
12828.0,3,56,1018.71,5,3,4,12,Segmento 2: Clientes potenciais
12829.0,322,12,253.05,1,1,2,4,Segmento 4: Clientes inativos
12830.0,38,39,6748.4,3,3,5,11,Segmento 2: Clientes potenciais
12831.0,262,9,215.05,1,1,1,3,Segmento 4: Clientes inativos
12832.0,32,27,383.03,4,2,2,8,Segmento 3: Clientes regulares
12833.0,145,24,417.38,2,2,2,6,Segmento 3: Clientes regulares
12834.0,283,18,312.38,1,2,2,5,Segmento 3: Clientes regulares
12836.0,59,175,2612.86,3,5,5,13,Segmento 1: Clientes mais valiosos
12837.0,173,12,134.1,2,1,1,4,Segmento 4: Clientes inativos
12838.0,34,123,683.13,3,4,3,10,Segmento 2: Clientes potenciais
12839.0,3,316,5583.62,5,5,5,15,Segmento 1: Clientes mais valiosos
12840.0,144,116,2714.27,2,4,5,11,Segmento 2: Clientes potenciais
12841.0,5,439,3876.4,5,5,5,15,Segmento 1: Clientes mais valiosos
12842.0,70,34,1118.99,3,3,4,10,Segmento 2: Clientes potenciais
12843.0,66,108,1680.76,3,4,4,11,Segmento 2: Clientes potenciais
12844.0,29,52,325.96000000000004,4,3,2,9,Segmento 2: Clientes potenciais
12845.0,267,27,354.09,1,2,2,5,Segmento 3: Clientes regulares
12847.0,22,91,871.54,4,4,3,11,Segmento 2: Clientes potenciais
12849.0,31,51,1050.8899999999999,4,3,4,11,Segmento 2: Clientes potenciais
12851.0,97,50,135.18,2,3,1,6,Segmento 3: Clientes regulares
12852.0,290,20,299.75,1,2,2,5,Segmento 3: Clientes regulares
12853.0,108,84,1881.7,2,4,4,10,Segmento 2: Clientes potenciais
12854.0,79,115,1289.15,2,4,4,10,Segmento 2: Clientes potenciais
12855.0,373,3,38.1,1,1,1,3,Segmento 4: Clientes inativos
12856.0,8,317,2162.68,5,5,5,15,Segmento 1: Clientes mais valiosos
12857.0,211,46,1106.4,1,3,4,8,Segmento 3: Clientes regulares
12863.0,52,6,504.2,3,1,3,7,Segmento 3: Clientes regulares
12864.0,138,3,147.12,2,1,1,4,Segmento 4: Clientes inativos
12865.0,26,96,1548.07,4,4,4,12,Segmento 2: Clientes potenciais
12866.0,283,26,559.12,1,2,3,6,Segmento 3: Clientes regulares
12867.0,26,551,3986.22,4,5,5,14,Segmento 1: Clientes mais valiosos
12868.0,186,107,1607.0600000000002,1,4,4,9,Segmento 2: Clientes potenciais
12870.0,366,2,-14.899999999999999,1,1,1,3,Segmento 4: Clientes inativos
12871.0,84,11,380.64,2,1,2,5,Segmento 3: Clientes regulares
12872.0,327,66,599.97,1,4,3,8,Segmento 3: Clientes regulares
12873.0,282,4,374.0,1,1,2,4,Segmento 4: Clientes inativos
12875.0,143,2,343.2300000000001,2,1,2,5,Segmento 3: Clientes regulares
12876.0,58,85,2218.02,3,4,5,12,Segmento 2: Clientes potenciais
12877.0,4,154,1535.77,5,5,4,14,Segmento 1: Clientes mais valiosos
12878.0,18,49,841.64,4,3,3,10,Segmento 2: Clientes potenciais
12879.0,45,12,552.5699999999999,3,1,3,7,Segmento 3: Clientes regulares
12881.0,276,7,298.0,1,1,2,4,Segmento 4: Clientes inativos
12882.0,9,13,1463.04,5,1,4,10,Segmento 2: Clientes potenciais
12883.0,25,42,703.47,4,3,3,10,Segmento 2: Clientes potenciais
12884.0,88,7,309.05,2,1,2,5,Segmento 3: Clientes regulares
12885.0,63,72,1158.27,3,4,4,11,Segmento 2: Clientes potenciais
12886.0,68,86,1351.09,3,4,4,11,Segmento 2: Clientes potenciais
12888.0,214,7,313.77,1,1,2,4,Segmento 4: Clientes inativos
12890.0,24,82,380.46999999999997,4,4,2,10,Segmento 2: Clientes potenciais
12891.0,186,3,331.0,1,1,2,4,Segmento 4: Clientes inativos
12893.0,31,34,188.14,4,3,1,8,Segmento 3: Clientes regulares
12895.0,42,24,347.3,3,2,2,7,Segmento 3: Clientes regulares
12897.0,205,4,216.5,1,1,1,3,Segmento 4: Clientes inativos
12901.0,9,125,16293.1,5,5,5,15,Segmento 1: Clientes mais valiosos
12902.0,265,10,138.68,1,1,1,3,Segmento 4: Clientes inativos
12904.0,18,72,509.58,4,4,3,11,Segmento 2: Clientes potenciais
12906.0,12,63,2919.81,4,4,5,13,Segmento 1: Clientes mais valiosos
12908.0,59,4,246.0,3,1,2,6,Segmento 3: Clientes regulares
12909.0,40,96,2128.83,3,4,5,12,Segmento 2: Clientes potenciais
12910.0,23,75,3075.04,4,4,5,13,Segmento 1: Clientes mais valiosos
12912.0,3,24,1662.3,5,2,4,11,Segmento 2: Clientes potenciais
12913.0,5,50,2483.63,5,3,5,13,Segmento 1: Clientes mais valiosos
12915.0,149,22,363.65,2,2,2,6,Segmento 3: Clientes regulares
12916.0,139,109,2982.35,2,4,5,11,Segmento 2: Clientes potenciais
12917.0,128,2,594.0,2,1,3,6,Segmento 3: Clientes regulares
12919.0,8,52,1301.44,5,3,4,12,Segmento 2: Clientes potenciais
12920.0,17,28,164.23,4,2,1,7,Segmento 3: Clientes regulares
12921.0,4,741,16389.74,5,5,5,15,Segmento 1: Clientes mais valiosos
12922.0,161,28,405.38,2,2,2,6,Segmento 3: Clientes regulares
12923.0,64,29,176.97,3,2,1,6,Segmento 3: Clientes regulares
12924.0,88,31,929.95,2,3,4,9,Segmento 2: Clientes potenciais
12925.0,5,45,694.05,5,3,3,11,Segmento 2: Clientes potenciais
12928.0,35,84,2062.7000000000003,3,4,5,12,Segmento 2: Clientes potenciais
12929.0,122,9,105.1,2,1,1,4,Segmento 4: Clientes inativos
12930.0,78,27,409.9,2,2,2,6,Segmento 3: Clientes regulares
12931.0,22,102,33462.81,4,4,5,13,Segmento 1: Clientes mais valiosos
12933.0,24,107,606.28,4,4,3,11,Segmento 2: Clientes potenciais
12935.0,2,130,2156.45,5,5,5,15,Segmento 1: Clientes mais valiosos
12936.0,17,63,1012.9,4,4,4,12,Segmento 2: Clientes potenciais
12937.0,15,120,1504.27,4,4,4,12,Segmento 2: Clientes potenciais
12938.0,26,9,114.14,4,1,1,6,Segmento 3: Clientes regulares
12939.0,64,47,11581.8,3,3,5,11,Segmento 2: Clientes potenciais
12940.0,46,103,876.29,3,4,3,10,Segmento 2: Clientes potenciais
12942.0,131,75,683.9,2,4,3,9,Segmento 2: Clientes potenciais
12943.0,301,1,-3.75,1,1,1,3,Segmento 4: Clientes inativos
12944.0,36,30,604.51,3,3,3,9,Segmento 2: Clientes potenciais
12945.0,288,23,462.95,1,2,2,5,Segmento 3: Clientes regulares
12947.0,144,103,1407.29,2,4,4,10,Segmento 2: Clientes potenciais
12948.0,16,118,2053.7,4,4,5,13,Segmento 1: Clientes mais valiosos
12949.0,31,219,4143.02,4,5,5,14,Segmento 1: Clientes mais valiosos
12950.0,2,23,1843.0,5,2,4,11,Segmento 2: Clientes potenciais
12951.0,9,65,1042.07,5,4,4,13,Segmento 1: Clientes mais valiosos
12952.0,6,80,1382.8400000000001,5,4,4,13,Segmento 1: Clientes mais valiosos
12953.0,10,17,329.85,5,2,2,9,Segmento 2: Clientes potenciais
12955.0,1,183,4734.26,5,5,5,15,Segmento 1: Clientes mais valiosos
12956.0,306,19,108.07,1,2,1,4,Segmento 4: Clientes inativos
12957.0,4,244,3979.04,5,5,5,15,Segmento 1: Clientes mais valiosos
12962.0,7,16,266.39,5,2,2,9,Segmento 2: Clientes potenciais
12963.0,8,96,1841.03,5,4,4,13,Segmento 1: Clientes mais valiosos
12965.0,89,109,771.91,2,4,3,9,Segmento 2: Clientes potenciais
12966.0,10,10,160.18,5,1,1,7,Segmento 3: Clientes regulares
12967.0,3,33,1194.75,5,3,4,12,Segmento 2: Clientes potenciais
12968.0,112,5,135.95,2,1,1,4,Segmento 4: Clientes inativos
12970.0,7,151,452.24,5,5,2,12,Segmento 2: Clientes potenciais
12971.0,4,308,10930.26,5,5,5,15,Segmento 1: Clientes mais valiosos
12974.0,198,8,144.8,1,1,1,3,Segmento 4: Clientes inativos
12976.0,212,22,738.6,1,2,3,6,Segmento 3: Clientes regulares
12977.0,156,9,39.239999999999995,2,1,1,4,Segmento 4: Clientes inativos
12980.0,156,24,7092.06,2,2,5,9,Segmento 2: Clientes potenciais
12981.0,30,20,372.21999999999997,4,2,2,8,Segmento 3: Clientes regulares
12982.0,240,34,377.2,1,3,2,6,Segmento 3: Clientes regulares
12984.0,19,4,97.5,4,1,1,6,Segmento 3: Clientes regulares
12985.0,1,78,1215.6200000000001,5,4,4,13,Segmento 1: Clientes mais valiosos
12987.0,74,30,545.0,2,3,3,8,Segmento 3: Clientes regulares
12988.0,292,92,535.32,1,4,3,8,Segmento 3: Clientes regulares
12989.0,3,68,6854.51,5,4,5,14,Segmento 1: Clientes mais valiosos
12990.0,31,13,409.5,4,1,2,7,Segmento 3: Clientes regulares
12991.0,23,31,503.76,4,3,3,10,Segmento 2: Clientes potenciais
12993.0,23,27,414.76,4,2,2,8,Segmento 3: Clientes regulares
12994.0,4,73,902.22,5,4,3,12,Segmento 2: Clientes potenciais
12995.0,78,5,200.72,2,1,1,4,Segmento 4: Clientes inativos
12997.0,22,67,1197.94,4,4,4,12,Segmento 2: Clientes potenciais
12999.0,196,28,455.88,1,2,2,5,Segmento 3: Clientes regulares
13000.0,107,31,534.85,2,3,3,8,Segmento 3: Clientes regulares
13001.0,4,342,9797.92,5,5,5,15,Segmento 1: Clientes mais valiosos
13002.0,318,7,120.94999999999999,1,1,1,3,Segmento 4: Clientes inativos
13003.0,106,6,149.05,2,1,1,4,Segmento 4: Clientes inativos
13004.0,12,409,5613.43,4,5,5,14,Segmento 1: Clientes mais valiosos
13005.0,174,29,468.95,2,2,3,7,Segmento 3: Clientes regulares
13006.0,56,4,81.57,3,1,1,5,Segmento 3: Clientes regulares
13008.0,323,15,178.46999999999997,1,2,1,4,Segmento 4: Clientes inativos
13011.0,372,3,50.550000000000004,1,1,1,3,Segmento 4: Clientes inativos
13012.0,9,107,1311.6200000000001,5,4,4,13,Segmento 1: Clientes mais valiosos
13013.0,1,222,4786.99,5,5,5,15,Segmento 1: Clientes mais valiosos
13014.0,3,124,3365.43,5,4,5,14,Segmento 1: Clientes mais valiosos
13015.0,53,176,3346.28,3,5,5,13,Segmento 1: Clientes mais valiosos
13016.0,73,47,789.89,2,3,3,8,Segmento 3: Clientes regulares
13017.0,7,1,204.0,5,1,1,7,Segmento 3: Clientes regulares
13018.0,16,459,7272.75,4,5,5,14,Segmento 1: Clientes mais valiosos
13021.0,4,134,2584.4,5,5,5,15,Segmento 1: Clientes mais valiosos
13023.0,64,40,689.9,3,3,3,9,Segmento 2: Clientes potenciais
13026.0,1,43,936.15,5,3,4,12,Segmento 2: Clientes potenciais
13027.0,114,26,6912.0,2,2,5,9,Segmento 2: Clientes potenciais
13028.0,23,47,659.68,4,3,3,10,Segmento 2: Clientes potenciais
13029.0,31,10,1247.5,4,1,4,9,Segmento 2: Clientes potenciais
13030.0,11,99,799.48,5,4,3,12,Segmento 2: Clientes potenciais
13032.0,39,75,996.52,3,4,4,11,Segmento 2: Clientes potenciais
13033.0,357,11,190.55,1,1,1,3,Segmento 4: Clientes inativos
13034.0,55,37,642.77,3,3,3,9,Segmento 2: Clientes potenciais
13035.0,58,30,886.63,3,3,3,9,Segmento 2: Clientes potenciais
13037.0,138,48,881.07,2,3,3,8,Segmento 3: Clientes regulares
13038.0,80,28,908.46,2,2,3,7,Segmento 3: Clientes regulares
13040.0,9,43,676.99,5,3,3,11,Segmento 2: Clientes potenciais
13043.0,254,14,471.57,1,1,3,5,Segmento 3: Clientes regulares
13044.0,291,33,560.47,1,3,3,7,Segmento 3: Clientes regulares
13045.0,99,18,305.28000000000003,2,2,2,6,Segmento 3: Clientes regulares
13046.0,31,35,629.31,4,3,3,10,Segmento 2: Clientes potenciais
13047.0,32,196,3079.1,4,5,5,14,Segmento 1: Clientes mais valiosos
13048.0,14,137,1805.91,4,5,4,13,Segmento 1: Clientes mais valiosos
13049.0,64,14,656.6800000000001,3,1,3,7,Segmento 3: Clientes regulares
13050.0,9,422,5684.61,5,5,5,15,Segmento 1: Clientes mais valiosos
13052.0,212,18,348.15000000000003,1,2,2,5,Segmento 3: Clientes regulares
13055.0,64,78,1201.96,3,4,4,11,Segmento 2: Clientes potenciais
13058.0,25,8,271.40000000000003,4,1,2,7,Segmento 3: Clientes regulares
13059.0,250,8,183.4,1,1,1,3,Segmento 4: Clientes inativos
13060.0,254,15,307.53,1,2,2,5,Segmento 3: Clientes regulares
13061.0,72,10,248.61,2,1,2,5,Segmento 3: Clientes regulares
13062.0,191,11,346.98,1,1,2,4,Segmento 4: Clientes inativos
13064.0,13,69,1119.49,4,4,4,12,Segmento 2: Clientes potenciais
13065.0,373,14,205.86,1,1,1,3,Segmento 4: Clientes inativos
13066.0,24,49,430.9,4,3,2,9,Segmento 2: Clientes potenciais
13067.0,82,15,115.46000000000001,2,2,1,5,Segmento 3: Clientes regulares
13068.0,10,2,344.0,5,1,2,8,Segmento 3: Clientes regulares
13069.0,1,470,3717.82,5,5,5,15,Segmento 1: Clientes mais valiosos
13070.0,192,9,228.8,1,1,1,3,Segmento 4: Clientes inativos
13072.0,267,7,177.15,1,1,1,3,Segmento 4: Clientes inativos
13075.0,130,22,919.61,2,2,4,8,Segmento 3: Clientes regulares
13077.0,1,112,729.27,5,4,3,12,Segmento 2: Clientes potenciais
13078.0,1,380,12432.28,5,5,5,15,Segmento 1: Clientes mais valiosos
13079.0,4,6,220.10000000000002,5,1,1,7,Segmento 3: Clientes regulares
13080.0,179,6,58.08,1,1,1,3,Segmento 4: Clientes inativos
13081.0,1,1061,27964.48,5,5,5,15,Segmento 1: Clientes mais valiosos
13082.0,126,75,3595.48,2,4,5,11,Segmento 2: Clientes potenciais
13083.0,4,18,303.75,5,2,2,9,Segmento 2: Clientes potenciais
13085.0,158,29,272.38,2,2,2,6,Segmento 3: Clientes regulares
13089.0,3,1857,57385.88,5,5,5,15,Segmento 1: Clientes mais valiosos
13090.0,9,161,8689.39,5,5,5,15,Segmento 1: Clientes mais valiosos
13091.0,21,24,319.82,4,2,2,8,Segmento 3: Clientes regulares
13092.0,71,26,459.83,3,2,2,7,Segmento 3: Clientes regulares
13093.0,267,170,7741.47,1,5,5,11,Segmento 2: Clientes potenciais
13094.0,21,30,1708.8600000000001,4,3,4,11,Segmento 2: Clientes potenciais
13095.0,71,6,74.39999999999999,3,1,1,5,Segmento 3: Clientes regulares
13097.0,33,437,5893.32,3,5,5,13,Segmento 1: Clientes mais valiosos
13098.0,1,605,28658.88,5,5,5,15,Segmento 1: Clientes mais valiosos
13099.0,99,1,207.35999999999999,2,1,1,4,Segmento 4: Clientes inativos
13101.0,234,8,101.19,1,1,1,3,Segmento 4: Clientes inativos
13102.0,1,310,6336.29,5,5,5,15,Segmento 1: Clientes mais valiosos
13103.0,40,8,243.94,3,1,2,6,Segmento 3: Clientes regulares
13104.0,3,20,1098.48,5,2,4,11,Segmento 2: Clientes potenciais
13106.0,129,2,59.5,2,1,1,4,Segmento 4: Clientes inativos
13107.0,44,60,1524.07,3,4,4,11,Segmento 2: Clientes potenciais
13108.0,373,10,350.06,1,1,2,4,Segmento 4: Clientes inativos
13109.0,3,50,766.84,5,3,3,11,Segmento 2: Clientes potenciais
13110.0,31,146,1452.8700000000001,4,5,4,13,Segmento 1: Clientes mais valiosos
13113.0,1,280,10510.0,5,5,5,15,Segmento 1: Clientes mais valiosos
13115.0,9,132,2205.63,5,5,5,15,Segmento 1: Clientes mais valiosos
13116.0,117,31,485.19,2,3,3,8,Segmento 3: Clientes regulares
13117.0,22,76,984.91,4,4,4,12,Segmento 2: Clientes potenciais
13118.0,20,82,1125.0,4,4,4,12,Segmento 2: Clientes potenciais
13120.0,239,1,30.599999999999998,1,1,1,3,Segmento 4: Clientes inativos
13121.0,269,53,254.73,1,3,2,6,Segmento 3: Clientes regulares
13122.0,94,55,922.39,2,3,4,9,Segmento 2: Clientes potenciais
13124.0,90,235,3866.33,2,5,5,12,Segmento 2: Clientes potenciais
13126.0,5,142,2056.29,5,5,5,15,Segmento 1: Clientes mais valiosos
13127.0,78,15,259.17,2,2,2,6,Segmento 3: Clientes regulares
13130.0,94,2,64.0,2,1,1,4,Segmento 4: Clientes inativos
13131.0,23,46,1039.3,4,3,4,11,Segmento 2: Clientes potenciais
13132.0,262,3,77.3,1,1,1,3,Segmento 4: Clientes inativos
13133.0,274,7,109.8,1,1,1,3,Segmento 4: Clientes inativos
13134.0,73,105,1740.63,2,4,4,10,Segmento 2: Clientes potenciais
13135.0,197,1,3096.0,1,1,5,7,Segmento 3: Clientes regulares
13136.0,50,139,2545.38,3,5,5,13,Segmento 1: Clientes mais valiosos
13137.0,11,705,3605.08,5,5,5,15,Segmento 1: Clientes mais valiosos
13138.0,22,63,962.39,4,4,4,12,Segmento 2: Clientes potenciais
13139.0,16,174,5055.79,4,5,5,14,Segmento 1: Clientes mais valiosos
13140.0,108,46,423.72,2,3,2,7,Segmento 3: Clientes regulares
13141.0,85,136,2385.8,2,5,5,12,Segmento 2: Clientes potenciais
13142.0,19,23,307.09,4,2,2,8,Segmento 3: Clientes regulares
13144.0,333,3,110.95,1,1,1,3,Segmento 4: Clientes inativos
13145.0,40,7,614.77,3,1,3,7,Segmento 3: Clientes regulares
13146.0,26,17,228.91,4,2,1,7,Segmento 3: Clientes regulares
13147.0,10,4,712.8000000000001,5,1,3,9,Segmento 2: Clientes potenciais
13148.0,29,347,3348.48,4,5,5,14,Segmento 1: Clientes mais valiosos
13149.0,14,86,1676.06,4,4,4,12,Segmento 2: Clientes potenciais
13151.0,203,75,1250.3700000000001,1,4,4,9,Segmento 2: Clientes potenciais
13153.0,6,15,486.22,5,2,3,10,Segmento 2: Clientes potenciais
13154.0,144,1,-611.86,2,1,1,4,Segmento 4: Clientes inativos
13155.0,33,85,971.76,3,4,4,11,Segmento 2: Clientes potenciais
13157.0,49,89,1721.57,3,4,4,11,Segmento 2: Clientes potenciais
13158.0,95,79,1201.06,2,4,4,10,Segmento 2: Clientes potenciais
13159.0,9,122,1379.75,5,4,4,13,Segmento 1: Clientes mais valiosos
13160.0,22,4,91.8,4,1,1,6,Segmento 3: Clientes regulares
13161.0,313,8,112.75,1,1,1,3,Segmento 4: Clientes inativos
13162.0,122,82,1644.99,2,4,4,10,Segmento 2: Clientes potenciais
13165.0,46,42,1021.48,3,3,4,10,Segmento 2: Clientes potenciais
13166.0,282,42,414.7,1,3,2,6,Segmento 3: Clientes regulares
13167.0,19,65,791.33,4,4,3,11,Segmento 2: Clientes potenciais
13168.0,36,133,1310.14,3,5,4,12,Segmento 2: Clientes potenciais
13169.0,64,13,712.88,3,1,3,7,Segmento 3: Clientes regulares
13170.0,27,32,116.00999999999999,4,3,1,8,Segmento 3: Clientes regulares
13171.0,8,48,426.81,5,3,2,10,Segmento 2: Clientes potenciais
13173.0,4,43,353.65,5,3,2,10,Segmento 2: Clientes potenciais
13174.0,16,314,2817.03,4,5,5,14,Segmento 1: Clientes mais valiosos
13176.0,46,72,492.84,3,4,3,10,Segmento 2: Clientes potenciais
13177.0,65,17,282.45,3,2,2,7,Segmento 3: Clientes regulares
13178.0,26,265,5725.47,4,5,5,14,Segmento 1: Clientes mais valiosos
13182.0,45,11,121.18,3,1,1,5,Segmento 3: Clientes regulares
13183.0,8,94,3957.78,5,4,5,14,Segmento 1: Clientes mais valiosos
13184.0,15,183,1648.79,4,5,4,13,Segmento 1: Clientes mais valiosos
13185.0,268,1,71.4,1,1,1,3,Segmento 4: Clientes inativos
13186.0,40,84,1539.69,3,4,4,11,Segmento 2: Clientes potenciais
13187.0,337,37,236.02,1,3,2,6,Segmento 3: Clientes regulares
13188.0,11,2,114.60000000000001,5,1,1,7,Segmento 3: Clientes regulares
13189.0,19,29,260.68,4,2,2,8,Segmento 3: Clientes regulares
13192.0,95,63,911.94,2,4,4,10,Segmento 2: Clientes potenciais
13193.0,61,29,117.88,3,2,1,6,Segmento 3: Clientes regulares
13194.0,136,3,60.7,2,1,1,4,Segmento 4: Clientes inativos
13196.0,11,110,1797.78,5,4,4,13,Segmento 1: Clientes mais valiosos
13198.0,10,229,3384.09,5,5,5,15,Segmento 1: Clientes mais valiosos
13199.0,4,120,9803.96,5,4,5,14,Segmento 1: Clientes mais valiosos
13200.0,19,46,870.09,4,3,3,10,Segmento 2: Clientes potenciais
13203.0,10,57,869.46,5,3,3,11,Segmento 2: Clientes potenciais
13207.0,15,8,250.26000000000002,4,1,2,7,Segmento 3: Clientes regulares
13208.0,59,150,1205.9,3,5,4,12,Segmento 2: Clientes potenciais
13209.0,30,329,5820.16,4,5,5,14,Segmento 1: Clientes mais valiosos
13210.0,94,22,353.48,2,2,2,6,Segmento 3: Clientes regulares
13211.0,10,56,1197.42,5,3,4,12,Segmento 2: Clientes potenciais
13212.0,9,143,780.58,5,5,3,13,Segmento 1: Clientes mais valiosos
13213.0,57,92,1518.43,3,4,4,11,Segmento 2: Clientes potenciais
13216.0,268,5,333.74,1,1,2,4,Segmento 4: Clientes inativos
13217.0,122,7,133.62,2,1,1,4,Segmento 4: Clientes inativos
13218.0,127,5,62.63999999999999,2,1,1,4,Segmento 4: Clientes inativos
13220.0,78,21,819.2900000000001,2,2,3,7,Segmento 3: Clientes regulares
13221.0,240,66,847.41,1,4,3,8,Segmento 3: Clientes regulares
13223.0,200,5,163.20000000000002,1,1,1,3,Segmento 4: Clientes inativos
13224.0,60,109,2150.85,3,4,5,12,Segmento 2: Clientes potenciais
13225.0,3,34,6083.04,5,3,5,13,Segmento 1: Clientes mais valiosos
13226.0,273,16,108.21000000000001,1,2,1,4,Segmento 4: Clientes inativos
13227.0,202,9,257.7,1,1,2,4,Segmento 4: Clientes inativos
13228.0,81,2,358.0,2,1,2,5,Segmento 3: Clientes regulares
13229.0,226,10,160.95,1,1,1,3,Segmento 4: Clientes inativos
13230.0,4,612,2763.41,5,5,5,15,Segmento 1: Clientes mais valiosos
13232.0,13,207,1357.6,4,5,4,13,Segmento 1: Clientes mais valiosos
13233.0,74,43,605.12,2,3,3,8,Segmento 3: Clientes regulares
13235.0,212,59,101.17000000000007,1,4,1,6,Segmento 3: Clientes regulares
13236.0,25,39,727.27,4,3,3,10,Segmento 2: Clientes potenciais
13238.0,11,32,680.83,5,3,3,11,Segmento 2: Clientes potenciais
13239.0,262,22,329.56,1,2,2,5,Segmento 3: Clientes regulares
13240.0,96,67,663.65,2,4,3,9,Segmento 2: Clientes potenciais
13242.0,112,13,270.40000000000003,2,1,2,5,Segmento 3: Clientes regulares
13243.0,203,58,600.07,1,3,3,7,Segmento 3: Clientes regulares
13244.0,93,27,121.74000000000001,2,2,1,5,Segmento 3: Clientes regulares
13245.0,51,16,430.5,3,2,2,7,Segmento 3: Clientes regulares
13246.0,18,143,1922.1,4,5,4,13,Segmento 1: Clientes mais valiosos
13247.0,18,25,501.12,4,2,3,9,Segmento 2: Clientes potenciais
13248.0,125,26,465.68,2,2,3,7,Segmento 3: Clientes regulares
13249.0,92,23,711.41,2,2,3,7,Segmento 3: Clientes regulares
13253.0,157,36,1030.4,2,3,4,9,Segmento 2: Clientes potenciais
13255.0,4,14,390.66,5,1,2,8,Segmento 3: Clientes regulares
13256.0,14,1,0.0,4,1,1,6,Segmento 3: Clientes regulares
13258.0,12,38,698.58,4,3,3,10,Segmento 2: Clientes potenciais
13259.0,62,87,292.32,3,4,2,9,Segmento 2: Clientes potenciais
13260.0,61,8,557.62,3,1,3,7,Segmento 3: Clientes regulares
13261.0,269,9,944.1,1,1,4,6,Segmento 3: Clientes regulares
13262.0,263,11,200.29,1,1,1,3,Segmento 4: Clientes inativos
13263.0,1,1677,7454.07,5,5,5,15,Segmento 1: Clientes mais valiosos
13265.0,53,91,2107.66,3,4,5,12,Segmento 2: Clientes potenciais
13266.0,11,202,3717.67,5,5,5,15,Segmento 1: Clientes mais valiosos
13267.0,3,224,4404.44,5,5,5,15,Segmento 1: Clientes mais valiosos
13268.0,18,447,3167.64,4,5,5,14,Segmento 1: Clientes mais valiosos
13269.0,1,320,5315.92,5,5,5,15,Segmento 1: Clientes mais valiosos
13270.0,366,1,590.0,1,1,3,5,Segmento 3: Clientes regulares
13271.0,37,101,178.26,3,4,1,8,Segmento 3: Clientes regulares
13272.0,31,15,276.56,4,2,2,8,Segmento 3: Clientes regulares
